Bait,Protein,predicted_probability,FDR,n_peptides,n_background,mean_cv,background_flag_protein
ACTB,NBEAL2,0.6613,0.17515208061205448,6,0,2.789592288964465,
ACTB,NBN,0.010000000000000004,1.0,18,0,2.3080540168246593,
ACTB,NBR1,0.7160999999999998,0.16720503230193812,5,0,2.5362310284661524,
ACTB,NCAPD2,0.7045999999999999,0.17418924774189248,26,7,1.9648785202399153,
ACTB,NCAPD3,0.4902000000000001,0.4509184051351685,17,1,2.471255913694894,
ACTB,NCAPG,0.7120999999999995,0.17055570864333608,24,11,1.6176876103402675,
ACTB,NCAPG2,0.6636000000000002,0.17515208061205448,14,1,2.563696649953115,
ACTB,NCAPH,0.5689999999999998,0.24358848439557312,11,5,1.4410141618181322,
ACTB,NCBP1,0.5077999999999999,0.39848177655939154,12,2,2.5978481283777253,
ACTB,NCBP3,0.007900000000000004,1.0,10,0,2.527851638433124,
ACTB,NCCRP1,0.6636000000000002,0.17515208061205448,3,0,4.79583152331272,
ACTB,NCDN,0.5851000000000001,0.22073588644188916,6,1,1.4549714360653645,
ACTB,NCEH1,0.5659000000000001,0.24991811883266848,3,1,1.693803153058185,
ACTB,NCK1,0.7436000000000001,0.15655208646052238,15,8,1.6701742496196688,likely background
ACTB,NCKAP1,0.7360999999999998,0.1584459688922095,19,6,2.033723482605909,
ACTB,NCKAP5,0.6636000000000002,0.17515208061205448,14,1,2.5828578549277674,
ACTB,NCKAP5L,0.7376,0.15795548797345868,25,10,1.9203585980117424,
ACTB,NCKIPSD,0.5562000000000001,0.2657557059447983,3,1,2.0727581172389686,
ACTB,NCL,0.009600000000000004,1.0,20,10,1.8968484427826837,likely background
ACTB,NCLN,0.6107,0.20847018677066512,13,3,2.3278890126900063,
ACTB,NCOA1,0.0,1.0,2,0,2.8563324504623058,
ACTB,NCOA2,0.0,1.0,14,0,2.4926689021748563,
ACTB,NCOA3,0.0,1.0,16,0,2.375130138869702,
ACTB,NCOA4,0.5068,0.3993083349891661,10,0,2.1505580490420946,
ACTB,NCOA5,0.03619999999999998,1.0,9,0,2.9352651640980003,
ACTB,NCOA6,0.0004,1.0,5,0,2.8520015548593056,
ACTB,NCOA7,0.6094000000000003,0.20886008540567697,32,13,1.7518461919332013,
ACTB,NCOR1,0.05159999999999999,1.0,57,10,1.8617054038892256,
ACTB,NCOR2,0.008600000000000003,1.0,85,3,2.0652668613567484,
ACTB,NDC1,0.6658,0.17515208061205448,19,3,2.1398994660934276,
ACTB,NDC80,0.7014999999999999,0.17418924774189248,15,2,2.177328918114189,
ACTB,NDE1,0.7024999999999999,0.17418924774189248,8,3,1.972568739214846,
ACTB,NDEL1,0.6949999999999997,0.17515208061205448,2,0,2.522850812801379,
ACTB,NDRG1,0.5709000000000003,0.23964084715106185,10,1,2.5828991160208368,
ACTB,NDRG3,0.5927999999999998,0.21737740151495297,4,1,1.5133131427506048,
ACTB,NDUFA10,0.5064999999999997,0.3997492669244826,9,0,2.621494857111224,
ACTB,NDUFA9,0.5636000000000001,0.25406375824996885,9,4,2.1107315751007985,
ACTB,NDUFAF2,0.0,1.0,2,0,2.6326737703824694,
ACTB,NDUFAF7,0.8238999999999999,0.06242667489966038,11,0,2.7132568547181624,
ACTB,NDUFS1,0.7178999999999996,0.16659762575992942,17,1,2.3876881865780533,
ACTB,NDUFS2,0.7826,0.13828723238005938,9,0,2.748874750390581,
ACTB,NDUFS3,0.0,1.0,3,0,4.08074724850245,
ACTB,NDUFS7,0.5905,0.21755712837809063,2,1,1.932221607445564,likely background
ACTB,NDUFS8,0.6636000000000002,0.17515208061205448,2,0,2.0244815787143917,
ACTB,NDUFV1,0.0,1.0,2,0,4.795831523312719,
ACTB,NDUFV2,0.5792,0.2285860631882843,5,1,2.2567054225996235,
ACTB,NEBL,0.6614,0.17515208061205448,2,0,4.795831523312719,
ACTB,NECAP1,0.6614,0.17515208061205448,4,1,2.2499698384199247,
ACTB,NECAP2,0.8242,0.06165530068195908,7,6,1.0898251311725045,likely background
ACTB,NECTIN2,0.3782000000000002,0.5949121968182213,3,0,2.3984202407969093,
ACTB,NEDD1,0.5629,0.2550508390510044,12,3,2.084524257441141,
ACTB,NEDD4,0.5575000000000001,0.26272126851703304,5,2,1.8845740364510561,
ACTB,NEDD4L,0.7118000000000001,0.17064980295115023,5,1,2.90324282535188,
ACTB,NEDD8,0.5941000000000001,0.21705916190981903,4,3,1.2340894556202922,likely background
ACTB,NEFH,0.6221999999999999,0.2019278606965174,5,0,2.4618117120262313,
ACTB,NEIL3,0.0,1.0,7,0,2.8378050427582324,
ACTB,NEK1,0.7101999999999999,0.17111038855470656,24,10,1.8990260611665952,
ACTB,NEK4,0.5908999999999999,0.21755712837809063,4,2,2.573102318366674,likely background
ACTB,NEK7,0.7418000000000002,0.15691318327974274,7,5,1.59388316870558,likely background
ACTB,NEK9,0.7830999999999999,0.13828723238005938,18,10,1.4150713093494094,likely background
ACTB,NELFA,0.0002,1.0,9,0,2.1622769037029554,
ACTB,NELFB,0.3566000000000002,0.62515243683219,4,0,2.1546738800660235,
ACTB,NELFCD,0.05509999999999999,1.0,8,0,2.241715452511308,
ACTB,NELFE,0.006000000000000002,1.0,14,0,2.1499707500978205,
ACTB,NEMF,0.5394,0.3405712317222458,8,1,2.166823581160414,
ACTB,NES,0.7008999999999999,0.17504549294859295,51,2,1.8823462123215464,
ACTB,NETO2,0.0,1.0,2,0,3.1825417296087863,
ACTB,NEXN,0.9439000000000002,0.0025477707006369425,15,0,2.478598212516769,
ACTB,NF1,0.704,0.17418924774189248,52,8,1.940176295549134,
ACTB,NF2,0.7817999999999996,0.13874525495024112,20,9,1.57924814024918,
ACTB,NFAT5,0.5265,0.37650324457627315,13,2,2.226737406046254,
ACTB,NFATC2IP,0.0,1.0,8,0,2.6170305928562887,
ACTB,NFATC3,0.0,1.0,4,0,4.1239443557251745,
ACTB,NFATC4,0.5191,0.37986608982282655,4,0,2.5984233308245517,
ACTB,NFE2,0.0,1.0,2,0,3.457005143733595,
ACTB,NFIA,0.0,1.0,6,0,2.7798348175376204,
ACTB,NFIB,0.0,1.0,4,0,1.8553266376258304,
ACTB,NFIC,0.0002,1.0,4,0,2.338730541426066,
ACTB,NFIL3,0.0,1.0,7,0,2.2461224898498573,
ACTB,NFIX,0.0,1.0,8,0,2.2013235722458844,
ACTB,NFKB1,0.6101000000000003,0.20866579826926376,14,0,2.3257228565504375,
ACTB,NFKB2,0.6634,0.17515208061205448,3,0,2.670553526173863,
ACTB,NFKBIE,0.5189,0.37986608982282655,2,0,2.0280917896707273,
ACTB,NFRKB,0.032399999999999984,1.0,20,0,2.7076813160960165,
ACTB,NFS1,0.0,1.0,2,0,2.7922522478556795,
ACTB,NFU1,0.03619999999999998,1.0,2,0,2.3086297346436986,
ACTB,NFX1,0.6636000000000002,0.17515208061205448,7,0,3.217660725422634,
ACTB,NGEF,0.5343000000000003,0.3570558563727424,2,0,3.2268221354013593,
ACTB,NHERF1,0.6171000000000003,0.20453910170891304,3,3,1.0408374190244833,likely background
ACTB,NHERF2,0.49439999999999984,0.4232126964660594,3,0,2.3488223323622424,
ACTB,NHLRC2,0.05489999999999999,1.0,2,0,2.6329392120532105,
ACTB,NHP2,0.4857000000000001,0.46215386235926603,3,2,1.127505188196319,likely background
ACTB,NHS,0.7802,0.13915801614763554,25,10,1.6430944249155075,
ACTB,NHSL1,0.7178999999999996,0.16659762575992942,8,1,2.534154949948156,
ACTB,NHSL3,0.7994,0.10812454212454212,14,1,2.205546041884276,
ACTB,NIBAN2,0.7772,0.14006624018873917,23,11,1.6211815153136593,
ACTB,NIF3L1,0.4865000000000002,0.46055565034408236,2,1,3.026722196341298,likely background
ACTB,NIFK,0.4632999999999998,0.5057845172201721,4,0,2.0301865994036588,
ACTB,NIN,0.7178999999999996,0.16659762575992942,16,0,3.014624100830453,
ACTB,NIP7,0.4873000000000002,0.46002211732754383,3,0,2.894942777843866,
ACTB,NIPBL,0.5011000000000001,0.40783569614991916,55,9,2.012052640411261,
ACTB,NISCH,0.5230999999999999,0.37986608982282655,7,0,2.6680268280731485,
ACTB,NIT1,0.29039999999999994,0.8463197585114383,2,0,2.320591923573516,
ACTB,NIT2,0.5270000000000002,0.3751251097203698,2,0,2.774942336643549,
ACTB,NKRF,0.4763999999999999,0.479024409526633,17,6,2.148248852343584,
ACTB,NKTR,0.47419999999999973,0.48092187138084413,10,0,2.5918902739508805,
ACTB,NLE1,0.5270999999999999,0.37506626763574175,7,3,1.7533885943407124,
ACTB,NLN,0.0,1.0,3,0,2.644323717676238,
ACTB,NLRC5,0.3844000000000001,0.592602070702633,2,0,2.849913638922283,
ACTB,NMD3,0.5093999999999999,0.3968745190827947,2,0,2.9032815236210907,
ACTB,NME1,0.5537999999999998,0.27223823058577545,8,7,0.8245737955767558,likely background
ACTB,NMT1,0.5996000000000001,0.21527987614944138,9,3,2.3730174420819856,
ACTB,NMT2,0.4886000000000001,0.45663013294669846,2,0,3.4071737769787704,
ACTB,NNMT,0.6096999999999999,0.20880212579641874,3,2,1.455194635049217,likely background
ACTB,NNT,0.5804000000000002,0.22723256671610056,12,3,2.170459424756263,
ACTB,NOA1,0.0,1.0,3,0,3.135786442693449,
ACTB,NOB1,0.7776000000000001,0.14006624018873917,4,2,2.291907917709029,likely background
ACTB,NOC2L,0.5130999999999998,0.3865322544988283,6,1,2.834372020049748,
ACTB,NOC3L,0.010000000000000004,1.0,6,0,2.590334326087375,
ACTB,NOC4L,0.5244000000000001,0.37986608982282655,7,1,2.9604631383890014,
ACTB,NOL10,0.5634999999999999,0.2542543705024782,9,4,1.9275079100155084,
ACTB,NOL11,0.0008,1.0,8,0,2.497603783240966,
ACTB,NOL6,0.49159999999999976,0.4374907644924829,25,5,1.9068659610117544,
ACTB,NOL8,0.0020000000000000005,1.0,17,0,3.0896202209655628,
ACTB,NOL9,0.47479999999999967,0.4802249356062841,11,0,2.4006850307931513,
ACTB,NOLC1,0.010100000000000005,1.0,3,0,2.1242731936078676,
ACTB,NONO,0.3861,0.5916665750462683,16,11,1.2802129209120459,likely background
ACTB,NOP14,0.008800000000000004,1.0,13,0,2.793559228694162,
ACTB,NOP16,0.0,1.0,3,0,2.904003892446736,
ACTB,NOP2,0.5212,0.37986608982282655,15,5,1.846385578238242,
ACTB,NOP53,0.006800000000000003,1.0,3,0,3.499422797660285,
ACTB,NOP56,0.5857,0.22046329207010662,13,5,2.025486212537285,
ACTB,NOP58,0.5347,0.3567848895944581,16,5,1.5162266558680182,
ACTB,NOP9,0.6636000000000002,0.17515208061205448,3,0,2.3436123315036244,
ACTB,NOSIP,0.45339999999999997,0.5398102163548847,8,1,1.7266476836261282,
ACTB,NOTCH2,0.7178999999999996,0.16659762575992942,17,6,2.0637343145124545,
ACTB,NPAT,0.0,1.0,6,0,3.7229069094041716,
ACTB,NPC1,0.0,1.0,2,0,3.365041795222811,
ACTB,NPEPPS,0.5995000000000001,0.21540232456262992,15,9,1.2676337013265988,likely background
ACTB,NPHP4,0.6949999999999997,0.17515208061205448,7,0,3.540186824301604,
ACTB,NPLOC4,0.4919000000000001,0.4360939904346018,4,0,2.090900162514337,
ACTB,NPM1,0.012100000000000007,1.0,9,6,1.292721148924325,likely background
ACTB,NPRL3,0.5140000000000001,0.38559510870913793,2,0,1.561952429747193,
ACTB,NQO1,0.5738999999999999,0.23509978843963134,4,1,2.138888185784483,
ACTB,NR2C1,0.0,1.0,2,0,3.1555348338041327,
ACTB,NR2C2,0.0,1.0,3,0,2.955411930017172,
ACTB,NR3C1,0.7421000000000001,0.15691318327974274,18,10,1.37890958528404,likely background
ACTB,NRBP1,0.6288999999999997,0.19681502334830306,3,0,2.036927151169045,
ACTB,NRDC,0.5344000000000001,0.3570558563727424,18,10,1.5899303851245445,likely background
ACTB,NRDE2,0.0,1.0,5,0,3.0755457519942846,
ACTB,NRIP1,0.0,1.0,14,0,2.9419463220661233,
ACTB,NSA2,0.6614,0.17515208061205448,2,0,2.010168125055286,
ACTB,NSD1,0.010000000000000004,1.0,30,0,2.3196513998159785,
ACTB,NSD2,0.004200000000000002,1.0,19,0,2.4743243089803273,
ACTB,NSD3,0.0,1.0,15,0,2.634748382466628,
ACTB,NSDHL,0.004400000000000002,1.0,3,0,1.7207044322306082,
ACTB,NSF,0.6915999999999998,0.17515208061205448,13,3,2.0587499245916177,
ACTB,NSFL1C,0.5212,0.37986608982282655,4,0,2.8966601848720384,
ACTB,NSRP1,0.0,1.0,8,0,2.152695010924327,
ACTB,NSUN2,0.5855999999999997,0.22053768179814898,26,17,1.3342364314876973,likely background
ACTB,NSUN5,0.05159999999999999,1.0,2,0,2.0965718993939264,
ACTB,NT5C2,0.5712999999999999,0.23915434534391306,5,1,2.0998855812796884,
ACTB,NT5DC1,0.6012,0.214063826175522,4,2,1.295042763436185,likely background
ACTB,NT5DC2,0.5213,0.37986608982282655,11,3,1.7871496160320774,
ACTB,NTHL1,0.0,1.0,2,0,3.7585399074961146,
ACTB,NTPCR,0.5206,0.37986608982282655,4,1,1.9608866653652388,
ACTB,NUB1,0.5102999999999999,0.3943818263790922,2,1,2.946253524092151,likely background
ACTB,NUBP2,0.5072999999999998,0.39872512039475244,4,1,1.5849282979665307,
ACTB,NUCB2,0.7191999999999996,0.16659762575992942,3,0,4.32998324460387,
ACTB,NUDC,0.7902999999999998,0.1315458207452165,20,11,1.4254421622204823,likely background
ACTB,NUDCD1,0.5233000000000001,0.37986608982282655,5,1,2.417913104121198,
ACTB,NUDCD2,0.5314,0.3636721219358011,2,1,1.1717599711644757,likely background
ACTB,NUDCD3,0.6563,0.17521174340466383,6,2,2.4458251900733132,
ACTB,NUDT12,0.040599999999999976,1.0,2,0,3.1338671475883513,
ACTB,NUDT16L1,0.5594,0.2600924478373568,6,2,2.155545117090238,
ACTB,NUDT21,0.033899999999999986,1.0,7,1,2.2672117031713603,
ACTB,NUDT5,0.7577999999999997,0.1414193319748383,11,6,1.2826413631206217,likely background
ACTB,NUDT9,0.519,0.37986608982282655,3,0,3.1288446311762463,
ACTB,NUF2,0.6634,0.17515208061205448,10,0,3.1946777688061725,
ACTB,NUFIP2,0.7140999999999995,0.1687127454827438,18,10,1.5792513849412622,likely background
ACTB,NUMA1,0.5136,0.3864692933640029,104,13,1.78683904393925,
ACTB,NUMB,0.7395999999999997,0.15711145774248442,8,2,1.9680339061823977,
ACTB,NUMBL,0.7193999999999998,0.16659762575992942,6,2,2.0227604809490525,
ACTB,NUP107,0.7354999999999998,0.15895430125654686,46,4,2.1462352214274882,
ACTB,NUP133,0.7161999999999997,0.16717899274047185,50,1,2.1858934126253073,
ACTB,NUP153,0.010700000000000005,1.0,43,0,2.2479314707789557,
ACTB,NUP155,0.7869000000000002,0.13695690413368514,39,13,1.9071039447534213,
ACTB,NUP160,0.8942999999999999,0.00859879242140329,39,13,1.7855669104008562,
ACTB,NUP188,0.5982999999999999,0.2164547729182247,41,0,2.0753523883097533,
ACTB,NUP205,0.7255999999999997,0.16659762575992942,56,18,1.8699633629529526,
ACTB,NUP210,0.6636000000000002,0.17515208061205448,7,1,2.369485512701627,
ACTB,NUP214,0.9242000000000004,0.004256410256410256,48,27,1.5827983780459178,likely background
ACTB,NUP35,0.49239999999999995,0.43551275151545493,7,0,2.607893721203528,
ACTB,NUP42,0.012000000000000005,1.0,4,0,2.879108480713647,
ACTB,NUP43,0.5730999999999997,0.2364043393373556,8,3,1.6390540854056759,
ACTB,NUP50,0.4027000000000001,0.5804417262057836,20,0,2.3818169201045984,
ACTB,NUP54,0.5186000000000001,0.37986608982282655,9,0,2.6228911661669514,
ACTB,NUP58,0.49620000000000025,0.422660318277356,4,1,1.817304653321566,
ACTB,NUP62,0.7135999999999997,0.1690118562361569,10,7,1.427201062642325,likely background
ACTB,NUP85,0.6133000000000001,0.20691349595514452,20,5,1.8678865044232136,
ACTB,NUP88,0.7633999999999997,0.14133740476851425,17,8,1.6501992965486485,
ACTB,NUP93,0.9663999999999997,0.0008845999195818254,22,7,1.588788865510334,
ACTB,NUP98,0.7460999999999999,0.15449772040366785,42,14,1.620059430789919,
ACTB,NUSAP1,0.4848999999999999,0.46370806765744577,6,1,2.047135705048617,
ACTB,NVL,0.014700000000000008,1.0,16,0,2.129789343241497,
ACTB,NXF1,0.6729000000000002,0.17515208061205448,19,6,2.193986208361457,
ACTB,NYAP2,0.7916,0.1277188925290679,4,0,1.868430388614601,
ACTB,OAS3,0.6636000000000002,0.17515208061205448,3,0,2.0894650822269702,
ACTB,OAT,0.5036999999999999,0.40165718389217253,4,0,3.3136354662192,
ACTB,OBI1,0.4971000000000004,0.4210031567563781,12,5,1.9399935262822574,
ACTB,OBSL1,0.5129999999999998,0.3866130284007741,4,1,3.486386893594866,
ACTB,OCIAD1,0.5524,0.27550741797524536,3,0,2.4878298329528286,
ACTB,OCRL,0.7482000000000002,0.1526472898664572,30,17,1.5118516986072235,likely background
ACTB,ODAD2,0.0,1.0,6,0,3.429230000005095,
ACTB,ODF2,0.5170999999999999,0.3804603655904148,12,3,2.2920073248619106,
ACTB,ODF2L,0.6570999999999999,0.17521174340466383,6,1,2.599849787514562,
ACTB,ODR4,0.4699999999999999,0.4873908811275941,2,0,1.4726322553458453,
ACTB,OFD1,0.5971000000000002,0.21684514378335062,25,0,2.365116124688333,
ACTB,OGA,0.5883,0.21851722007979832,18,4,2.1301498828349192,
ACTB,OGFOD1,0.0,1.0,4,0,3.057465707751613,
ACTB,OGFR,0.6161000000000004,0.2052123165734391,3,1,1.9599845751780702,
ACTB,OGT,0.6508999999999999,0.1790844268679969,25,9,1.7917554721737217,
ACTB,OIP5,0.03999999999999997,1.0,2,0,2.2280605582661255,
ACTB,OLA1,0.6283000000000001,0.19681502334830306,7,2,1.8322004627150805,
ACTB,OPA1,0.5074,0.3987030995493378,7,0,2.964613420835549,
ACTB,OPHN1,0.8055999999999999,0.09539136795903438,12,0,3.076492370063411,
ACTB,OPTN,0.7101999999999999,0.17111038855470656,5,0,3.0114784559601606,
ACTB,ORC1,0.04009999999999997,1.0,4,1,2.0147495242721614,
ACTB,ORC2,0.0002,1.0,14,0,2.175433075786285,
ACTB,ORC3,0.5258,0.37740749539032364,24,4,1.7101943982237213,
ACTB,ORC4,0.5004,0.40960543888425793,9,1,2.886287086726422,
ACTB,ORC5,0.4710999999999999,0.48507103364587356,6,0,1.9315750071015632,
ACTB,OSBP,0.0,1.0,4,0,3.8916464446054477,
ACTB,OSBPL10,0.7180999999999996,0.16659762575992942,12,3,2.3279485252325673,
ACTB,OSBPL11,0.5583,0.2617514340858501,8,3,2.0291652744523088,
ACTB,OSBPL3,0.5848000000000003,0.22086089494163422,13,0,2.296319200737244,
ACTB,OSBPL6,0.5404,0.3362702262376421,4,0,2.6220976037202957,
ACTB,OSBPL8,0.6612,0.17515208061205448,10,0,2.104389696746515,
ACTB,OSBPL9,0.5880000000000001,0.21866716616716614,11,2,1.8121035708654822,
ACTB,OSMR,0.0,1.0,4,0,4.223183017623749,
ACTB,OTUB1,0.5031,0.4017896783266921,6,5,0.6925827482410191,likely background
ACTB,OTUD4,0.6608999999999995,0.17515208061205448,15,2,1.9371482535846642,
ACTB,OTUD5,0.291,0.8445929902993615,5,1,2.330921390247389,
ACTB,OTUD7B,0.4979999999999996,0.41921472878447935,5,0,3.2554383222554306,
ACTB,OTULIN,0.3611,0.616714728531467,2,2,0.5448842153534601,likely background
ACTB,OTULINL,0.5591999999999999,0.26042553766711274,6,1,2.695148178016305,
ACTB,OXCT1,0.7178999999999996,0.16659762575992942,4,1,2.253657003485463,
ACTB,OXR1,0.49150000000000005,0.4374907644924829,5,0,2.5909648678840833,
ACTB,OXSR1,0.5748000000000002,0.23392195530058563,10,3,2.1843790811510355,
ACTB,P4HA2,0.05269999999999999,1.0,2,0,2.1520616602819738,
ACTB,P4HB,0.7328999999999998,0.16030767886018968,11,6,1.7997651193319995,likely background
ACTB,PA2G4,0.5711999999999998,0.2393489137733111,4,0,4.091785827175788,
ACTB,PAAT,0.6099999999999998,0.20867789843017454,5,0,2.6493588339229035,
ACTB,PABIR1,0.0,1.0,3,0,2.365739113841532,
ACTB,PABPC1,0.7629999999999998,0.14133740476851425,16,9,1.3640285906643166,likely background
ACTB,PABPC4,0.7722999999999998,0.14133740476851425,16,8,1.6844422287389356,likely background
ACTB,PABPN1,0.39409999999999995,0.5884841258343827,2,2,1.0279281254910932,likely background
ACTB,PACS1,0.6078000000000002,0.2095827261101032,18,9,1.4816370417403246,likely background
ACTB,PACSIN2,0.6636000000000002,0.17515208061205448,6,0,3.040491227313155,
ACTB,PACSIN3,0.5683000000000001,0.24501336623483447,5,0,2.1735792440594186,
ACTB,PAF1,0.7232,0.16659762575992942,16,0,1.919686078870695,
ACTB,PAFAH1B1,0.5449999999999999,0.3076642928535732,3,1,1.9131162573570197,
ACTB,PAICS,0.7422000000000001,0.15691318327974274,10,6,1.2550148151037956,likely background
ACTB,PAIP1,0.5868999999999999,0.2193694919166687,5,3,1.427366613368417,likely background
ACTB,PAK1IP1,0.04339999999999998,1.0,3,0,2.301299843638014,
ACTB,PAK2,0.7872999999999999,0.1367241685932776,27,19,1.3085878683560848,likely background
ACTB,PAK4,0.7593999999999999,0.14133740476851425,6,0,2.4801641154421117,
ACTB,PALB2,0.032199999999999986,1.0,11,0,2.8209511011928226,
ACTB,PALLD,0.9267999999999997,0.0040650406504065045,36,1,2.0011056422520737,
ACTB,PALM,0.5241000000000002,0.37986608982282655,3,0,2.659258982372095,
ACTB,PALM2AKAP2,0.8095,0.08731819341668792,41,0,2.025794108307468,
ACTB,PALMD,0.8255000000000001,0.059640731292517006,11,0,1.9642455815630826,
ACTB,PALS1,0.6653999999999998,0.17515208061205448,13,5,1.4748013638473976,
ACTB,PALS2,0.6636000000000002,0.17515208061205448,9,4,2.16859861511767,
ACTB,PAN2,0.5038999999999999,0.40165718389217253,5,0,2.552298423038824,
ACTB,PAN3,0.49370000000000014,0.4319020485687153,2,0,1.5713628659753875,
ACTB,PANK4,0.6255000000000001,0.1994627586512473,7,0,2.082437599481347,
ACTB,PAPOLA,0.01670000000000001,1.0,13,0,2.232269338571015,
ACTB,PAPOLG,0.508,0.39848177655939154,22,0,2.597688327971543,
ACTB,PAPSS1,0.5304000000000002,0.36617524759960685,16,5,2.0399379615994597,
ACTB,PAPSS2,0.6098000000000002,0.20869779859956678,6,0,2.1715912215777196,
ACTB,PARD3,0.7593999999999999,0.14133740476851425,25,12,1.7911491798482246,
ACTB,PARG,0.5399000000000003,0.33829511834319526,12,4,2.2011275375526123,
ACTB,PARK7,0.33490000000000003,0.6776649909770559,8,6,1.0831037592642887,likely background
ACTB,PARN,0.0,1.0,5,0,2.9238817729851014,
ACTB,PARP1,0.5044000000000001,0.40165718389217253,35,14,2.0732091546430036,
ACTB,PARP14,0.8821999999999999,0.011049107142857144,22,1,2.398112951849183,
ACTB,PARP16,0.0,1.0,6,0,3.44177561489292,
ACTB,PARP2,0.0,1.0,2,0,2.8173144970472794,
ACTB,PARP4,0.5695000000000002,0.24246722084154596,28,3,1.9345325044227024,
ACTB,PARVA,0.6018000000000002,0.21364166785256866,9,4,1.297655628361782,
ACTB,PARVB,0.5025000000000001,0.40256773159280884,3,1,2.015601719733638,
ACTB,PASK,0.6613,0.17515208061205448,7,0,2.217218526176005,
ACTB,PATJ,0.7555999999999997,0.1433205292360222,26,1,2.3478142089192207,
ACTB,PATL1,0.6987000000000001,0.17504549294859295,20,9,1.562371904244127,
ACTB,PAWR,0.7078,0.17263950774453637,6,0,2.4949631871812294,
ACTB,PAXBP1,0.008800000000000004,1.0,9,0,2.7053995537370703,
ACTB,PAXIP1,0.0,1.0,5,0,2.6408090526611887,
ACTB,PAXX,0.0,1.0,2,0,2.8236490527453633,
ACTB,PBK,0.5749000000000001,0.23388624884186615,3,0,2.2071421694139057,
ACTB,PBRM1,0.049899999999999986,1.0,12,0,2.9441641204000546,
ACTB,PBX1,0.009800000000000005,1.0,3,1,2.37954427707783,
ACTB,PBXIP1,0.4895000000000001,0.45245418807842563,6,0,3.2602404370302147,
ACTB,PC,0.8133999999999996,0.08115281501340482,84,76,0.6987770560633626,likely background
ACTB,PCBP1,0.7465999999999998,0.15416795386674906,6,4,1.1308651562800838,likely background
ACTB,PCBP2,0.7585000000000001,0.1414193319748383,10,7,1.106050246902244,likely background
ACTB,PCCA,0.7493,0.15187920173627653,48,37,0.8012601138718032,likely background
ACTB,PCCB,0.6636000000000002,0.17515208061205448,10,3,1.930182160721073,
ACTB,PCDH7,0.5216000000000002,0.37986608982282655,7,1,2.8263344300707125,
ACTB,PCF11,0.0024000000000000007,1.0,14,0,2.5920781694238735,
ACTB,PCID2,0.49220000000000014,0.43551275151545493,7,2,1.862615764258695,
ACTB,PCIF1,0.0,1.0,4,0,3.528057407063467,
ACTB,PCM1,0.6602999999999996,0.17515208061205448,52,9,1.913072446414971,
ACTB,PCMT1,0.7178999999999996,0.16659762575992942,9,5,1.8198104580148875,likely background
ACTB,PCNP,0.010600000000000005,1.0,3,0,1.5309711525711538,
ACTB,PCNT,0.6636000000000002,0.17515208061205448,93,26,1.8239803608964458,
ACTB,PCNX3,0.5059999999999999,0.40059245444741143,4,0,2.574406765776608,
ACTB,PCYOX1,0.6614,0.17515208061205448,2,0,3.1192479451965562,
ACTB,PCYT1A,0.010300000000000005,1.0,12,0,2.432610052723177,
ACTB,PDAP1,0.7718,0.14133740476851425,6,4,1.4443937189203149,likely background
ACTB,PDCD11,0.5098999999999999,0.39563104916763453,26,1,2.4007377871023086,
ACTB,PDCD2,0.0,1.0,2,0,2.9056742053240785,
ACTB,PDCD2L,0.6555,0.17530102256912933,2,0,3.0718116882060853,
ACTB,PDCD4,0.5794999999999999,0.2284293832746383,9,2,1.8192987620303487,
ACTB,PDCD5,0.5947000000000003,0.21693929383347543,5,3,1.328500385778361,likely background
ACTB,PDCD6,0.6704999999999999,0.17515208061205448,4,3,1.1018498204734706,likely background
ACTB,PDCD6IP,0.5601999999999999,0.259005261225988,27,19,1.0792224655435119,likely background
ACTB,PDCL,0.7255000000000003,0.16659762575992942,4,2,1.4617120724350914,likely background
ACTB,PDCL3,0.6092000000000004,0.2089725065221754,10,2,1.8044882911213105,
ACTB,PDE12,0.5146000000000001,0.38432204867598335,5,1,2.2429061442981304,
ACTB,PDE2A,0.8097000000000001,0.08686429849220546,10,1,2.199156176897772,
ACTB,PDE3A,0.7396,0.15711145774248442,31,21,1.4776601244506196,likely background
ACTB,PDE3B,0.3859999999999999,0.5916665750462683,3,0,2.360957607909149,
ACTB,PDE4D,0.6614,0.17515208061205448,5,0,2.320738442422594,
ACTB,PDE4DIP,0.5917999999999998,0.21755712837809063,31,7,1.9165070522201628,
ACTB,PDE8A,0.5209000000000001,0.37986608982282655,6,0,2.986004133646096,
ACTB,PDE8B,0.5341999999999998,0.3570558563727424,9,1,2.2700871837773278,
ACTB,PDHA1,0.585,0.22078980478103818,5,2,1.938804089016374,
ACTB,PDHB,0.6098,0.2087602123565737,6,6,1.0091823596327802,likely background
ACTB,PDIA3,0.5224,0.37986608982282655,21,13,1.1219328331884415,likely background
ACTB,PDIA4,0.5323,0.36101023304011964,4,0,3.0061313914145202,
ACTB,PDIA6,0.42279999999999984,0.5638120621440215,9,7,1.2355997719908947,likely background
ACTB,PDLIM1,0.8377,0.041841536309296705,9,1,1.565227237663871,
ACTB,PDLIM3,0.6129000000000003,0.2071295178547477,2,0,1.6679350611478208,
ACTB,PDLIM5,0.8608999999999999,0.021332030613906528,15,4,1.388646145150878,
ACTB,PDLIM7,0.9669999999999997,0.0007490636704119849,12,2,1.41648487816507,
ACTB,PDP1,0.0,1.0,2,0,2.5343210128599787,
